日期,時間,平均車速(km/h),車輛總數,datetime,時段,過去1小時平均車速,未來20分鐘壅塞
2024/1/13,05:35,107.14,135,2024/1/13 05:35,清晨,105.7841667,0
2024/1/13,05:40,104.47,146,2024/1/13 05:40,清晨,105.9375,0
2024/1/13,05:45,102.6,186,2024/1/13 05:45,清晨,105.7516667,0
2024/1/13,05:50,102.6,186,2024/1/13 05:50,清晨,105.5658333,0
2024/1/13,05:55,102.08,236,2024/1/13 05:55,清晨,105.3025,0
2024/1/13,06:00,102.08,236,2024/1/13 06:00,早上,105.0391667,0
2024/1/13,06:05,106.09,184,2024/1/13 06:05,早上,105.0191667,0
2024/1/13,06:10,103.7,224,2024/1/13 06:10,早上,104.7541667,0
2024/1/13,06:15,104.6,239,2024/1/13 06:15,早上,104.5475,0
2024/1/13,06:20,104.6,239,2024/1/13 06:20,早上,104.3408333,0
2024/1/13,06:25,104.96,257,2024/1/13 06:25,早上,104.3383333,0
2024/1/13,06:30,104.46,272,2024/1/13 06:30,早上,104.115,0
2024/1/13,06:35,104.46,272,2024/1/13 06:35,早上,103.8916667,0
2024/1/13,06:40,103.53,301,2024/1/13 06:40,早上,103.8133333,0
2024/1/13,06:45,102.73,332,2024/1/13 06:45,早上,103.8241667,0
2024/1/13,06:50,102.73,332,2024/1/13 06:50,早上,103.835,0
2024/1/13,06:55,105.5,318,2024/1/13 06:55,早上,104.12,0
2024/1/13,07:00,105.5,318,2024/1/13 07:00,早上,104.405,0
2024/1/13,07:05,101.96,339,2024/1/13 07:05,早上,104.0608333,0
2024/1/13,07:10,101.98,387,2024/1/13 07:10,早上,103.9175,0
2024/1/13,07:15,103.53,398,2024/1/13 07:15,早上,103.8283333,0
2024/1/13,07:20,103.53,398,2024/1/13 07:20,早上,103.7391667,0
2024/1/13,07:25,101.67,389,2024/1/13 07:25,早上,103.465,0
2024/1/13,07:30,103.75,356,2024/1/13 07:30,早上,103.4058333,0
2024/1/13,07:35,103.75,356,2024/1/13 07:35,早上,103.3466667,0
2024/1/13,07:40,103.57,387,2024/1/13 07:40,早上,103.35,0
2024/1/13,07:45,101.3,375,2024/1/13 07:45,早上,103.2308333,0
2024/1/13,07:50,101.3,375,2024/1/13 07:50,早上,103.1116667,0
2024/1/13,07:55,102.86,365,2024/1/13 07:55,早上,102.8916667,0
2024/1/13,08:00,102.86,365,2024/1/13 08:00,早上,102.6716667,0
2024/1/13,08:05,101.23,338,2024/1/13 08:05,早上,102.6108333,0
2024/1/13,08:10,103.27,357,2024/1/13 08:10,早上,102.7183333,0
2024/1/13,08:15,103.57,382,2024/1/13 08:15,早上,102.7216667,0
2024/1/13,08:20,103.57,382,2024/1/13 08:20,早上,102.725,0
2024/1/13,08:25,101.84,344,2024/1/13 08:25,早上,102.7391667,0
2024/1/13,08:30,105.04,336,2024/1/13 08:30,早上,102.8466667,0
2024/1/13,08:35,105.04,336,2024/1/13 08:35,早上,102.9541667,0
2024/1/13,08:40,104.58,328,2024/1/13 08:40,早上,103.0383333,0
2024/1/13,08:45,104.39,329,2024/1/13 08:45,早上,103.2958333,0
2024/1/13,08:50,104.39,329,2024/1/13 08:50,早上,103.5533333,0
2024/1/13,08:55,102.38,426,2024/1/13 08:55,早上,103.5133333,0
2024/1/13,09:00,102.38,426,2024/1/13 09:00,早上,103.4733333,0
2024/1/13,09:05,98.39,601,2024/1/13 09:05,早上,103.2366667,0
2024/1/13,09:10,93,645,2024/1/13 09:10,早上,102.3808333,0
2024/1/13,09:15,86.11,733,2024/1/13 09:15,早上,100.9258333,0
2024/1/13,09:20,86.11,733,2024/1/13 09:20,早上,99.47083333,0
2024/1/13,09:25,77.09,715,2024/1/13 09:25,早上,97.40833333,0
2024/1/13,09:30,73.41,746,2024/1/13 09:30,早上,94.7725,0
2024/1/13,09:35,73.41,746,2024/1/13 09:35,早上,92.13666667,0
2024/1/13,09:40,68.06,740,2024/1/13 09:40,早上,89.09333333,0
2024/1/13,09:45,64.8,762,2024/1/13 09:45,早上,85.79416667,0
2024/1/13,09:50,64.8,762,2024/1/13 09:50,早上,82.495,0
2024/1/13,09:55,64.8,762,2024/1/13 09:55,早上,79.36333333,0
2024/1/13,10:00,64.8,762,2024/1/13 10:00,早上,76.23166667,0
2024/1/13,10:05,52.68,705,2024/1/13 10:05,早上,72.4225,1
2024/1/13,10:10,52.68,705,2024/1/13 10:10,早上,69.0625,1
2024/1/13,10:15,51.33,712,2024/1/13 10:15,早上,66.16416667,1
2024/1/13,10:20,51.33,712,2024/1/13 10:20,早上,63.26583333,1
2024/1/13,10:25,51.33,712,2024/1/13 10:25,早上,61.11916667,1
2024/1/13,10:30,52.91,598,2024/1/13 10:30,早上,59.41083333,1
2024/1/13,10:55,43.31,710,2024/1/13 10:55,早上,56.9025,1
2024/1/13,11:00,43.31,710,2024/1/13 11:00,早上,54.84,1
2024/1/13,11:05,41.93,663,2024/1/13 11:05,早上,52.93416667,1
2024/1/13,11:10,41.93,663,2024/1/13 11:10,早上,51.02833333,1
2024/1/13,11:15,41.93,663,2024/1/13 11:15,早上,49.1225,1
2024/1/13,11:20,41.93,663,2024/1/13 11:20,早上,47.21666667,1
2024/1/13,11:25,36.23,727,2024/1/13 11:25,早上,45.84583333,1
2024/1/13,11:30,36.23,727,2024/1/13 11:30,早上,44.475,1
2024/1/13,11:35,36.23,727,2024/1/13 11:35,早上,43.21666667,1
2024/1/13,11:40,32.42,605,2024/1/13 11:40,早上,41.64083333,1
2024/1/13,11:45,28.65,611,2024/1/13 11:45,早上,39.75083333,1
2024/1/13,11:50,28.65,611,2024/1/13 11:50,早上,37.72916667,1
2024/1/13,11:55,28.71,598,2024/1/13 11:55,早上,36.5125,1
2024/1/13,12:00,28.71,598,2024/1/13 12:00,中午,35.29583333,1
2024/1/13,12:05,41.55,629,2024/1/13 12:05,中午,35.26416667,1
2024/1/13,12:10,26.65,538,2024/1/13 12:10,中午,33.99083333,1
2024/1/13,12:15,25,613,2024/1/13 12:15,中午,32.58,1
2024/1/13,12:20,25,613,2024/1/13 12:20,中午,31.16916667,1
2024/1/13,12:25,25,606,2024/1/13 12:25,中午,30.23333333,1
2024/1/13,12:30,25,600,2024/1/13 12:30,中午,29.2975,1
2024/1/13,12:35,25,600,2024/1/13 12:35,中午,28.36166667,1
2024/1/13,12:40,26.56,592,2024/1/13 12:40,中午,27.87333333,1
2024/1/13,12:45,26.35,607,2024/1/13 12:45,中午,27.68166667,1
2024/1/13,12:50,26.35,607,2024/1/13 12:50,中午,27.49,1
2024/1/13,12:55,26.1,605,2024/1/13 12:55,中午,27.2725,1
2024/1/13,13:00,26.1,605,2024/1/13 13:00,中午,27.055,1
2024/1/13,13:05,27.75,604,2024/1/13 13:05,中午,25.905,1
2024/1/13,13:10,28,643,2024/1/13 13:10,中午,26.0175,1
2024/1/13,13:15,26.85,564,2024/1/13 13:15,中午,26.17166667,1
2024/1/13,13:20,26.85,564,2024/1/13 13:20,中午,26.32583333,1
2024/1/13,13:25,26.43,586,2024/1/13 13:25,中午,26.445,1
2024/1/13,13:30,25,591,2024/1/13 13:30,中午,26.445,1
2024/1/13,13:35,25,591,2024/1/13 13:35,中午,26.445,1
2024/1/13,13:40,28,651,2024/1/13 13:40,中午,26.565,1
2024/1/13,13:45,27.85,563,2024/1/13 13:45,中午,26.69,1
2024/1/13,13:50,27.85,563,2024/1/13 13:50,中午,26.815,1
2024/1/13,13:55,28,608,2024/1/13 13:55,中午,26.97333333,1
2024/1/13,14:00,28,608,2024/1/13 14:00,中午,27.13166667,1
2024/1/13,14:05,29.99,619,2024/1/13 14:05,中午,27.31833333,1
2024/1/13,14:10,29.72,595,2024/1/13 14:10,中午,27.46166667,1
2024/1/13,14:15,28.9,639,2024/1/13 14:15,中午,27.6325,1
2024/1/13,14:20,28.9,639,2024/1/13 14:20,中午,27.80333333,1
2024/1/13,14:25,30.07,644,2024/1/13 14:25,中午,28.10666667,1
2024/1/13,14:30,29.59,554,2024/1/13 14:30,中午,28.48916667,1
2024/1/13,14:35,29.59,554,2024/1/13 14:35,中午,28.87166667,1
2024/1/13,14:40,28.66,583,2024/1/13 14:40,中午,28.92666667,1
2024/1/13,14:45,28.64,661,2024/1/13 14:45,中午,28.9925,1
2024/1/13,14:50,28.64,661,2024/1/13 14:50,中午,29.05833333,1
2024/1/13,14:55,30.09,588,2024/1/13 14:55,中午,29.2325,1
2024/1/13,15:00,30.09,588,2024/1/13 15:00,傍晚,29.40666667,1
2024/1/13,15:05,35.65,645,2024/1/13 15:05,傍晚,29.87833333,1
2024/1/13,15:10,39.26,627,2024/1/13 15:10,傍晚,30.67333333,1
2024/1/13,15:15,42.02,577,2024/1/13 15:15,傍晚,31.76666667,1
2024/1/13,15:20,42.02,577,2024/1/13 15:20,傍晚,32.86,1
2024/1/13,15:25,52.31,615,2024/1/13 15:25,傍晚,34.71333333,1
2024/1/13,15:30,53.51,609,2024/1/13 15:30,傍晚,36.70666667,1
2024/1/13,15:35,53.51,609,2024/1/13 15:35,傍晚,38.7,1
2024/1/13,15:40,64.28,550,2024/1/13 15:40,傍晚,41.66833333,1
2024/1/13,15:45,66.9,575,2024/1/13 15:45,傍晚,44.85666667,0
2024/1/13,15:50,66.9,575,2024/1/13 15:50,傍晚,48.045,0
2024/1/13,15:55,90.53,598,2024/1/13 15:55,傍晚,53.08166667,0
2024/1/13,16:00,90.53,598,2024/1/13 16:00,傍晚,58.11833333,0
2024/1/13,16:05,95.01,508,2024/1/13 16:05,傍晚,63.065,0
2024/1/13,16:10,95.05,507,2024/1/13 16:10,傍晚,67.71416667,0
2024/1/13,16:15,93.56,500,2024/1/13 16:15,傍晚,72.00916667,0
2024/1/13,16:20,93.56,500,2024/1/13 16:20,傍晚,76.30416667,0
2024/1/13,16:25,93.44,540,2024/1/13 16:25,傍晚,79.73166667,0
2024/1/13,16:30,88.56,523,2024/1/13 16:30,傍晚,82.6525,0
2024/1/13,16:35,88.56,523,2024/1/13 16:35,傍晚,85.57333333,0
2024/1/13,16:40,85.48,523,2024/1/13 16:40,傍晚,87.34,0
2024/1/13,16:45,91.28,537,2024/1/13 16:45,傍晚,89.37166667,0
2024/1/13,16:50,91.28,537,2024/1/13 16:50,傍晚,91.40333333,0
2024/1/13,16:55,91.87,537,2024/1/13 16:55,傍晚,91.515,0
2024/1/13,17:00,91.87,537,2024/1/13 17:00,傍晚,91.62666667,0
2024/1/13,17:05,93.1,454,2024/1/13 17:05,傍晚,91.4675,0
2024/1/13,17:10,89.14,471,2024/1/13 17:10,傍晚,90.975,0
2024/1/13,17:15,90.78,481,2024/1/13 17:15,傍晚,90.74333333,0
2024/1/13,17:20,90.78,481,2024/1/13 17:20,傍晚,90.51166667,0
2024/1/13,17:25,87.6,415,2024/1/13 17:25,傍晚,90.025,0
2024/1/13,17:30,83.21,463,2024/1/13 17:30,傍晚,89.57916667,0
2024/1/13,17:35,83.21,463,2024/1/13 17:35,傍晚,89.13333333,0
2024/1/13,17:40,88.61,485,2024/1/13 17:40,傍晚,89.39416667,0
2024/1/13,17:45,94.74,434,2024/1/13 17:45,傍晚,89.6825,0
2024/1/13,17:50,94.74,434,2024/1/13 17:50,傍晚,89.97083333,0
2024/1/13,17:55,92.91,478,2024/1/13 17:55,傍晚,90.0575,0
2024/1/13,18:00,92.91,478,2024/1/13 18:00,晚上,90.14416667,0
2024/1/13,18:05,90,474,2024/1/13 18:05,晚上,89.88583333,0
2024/1/13,18:10,90,474,2024/1/13 18:10,晚上,89.9575,0
2024/1/13,18:15,94.36,434,2024/1/13 18:15,晚上,90.25583333,0
2024/1/13,18:20,94.36,434,2024/1/13 18:20,晚上,90.55416667,0
2024/1/13,18:25,93,397,2024/1/13 18:25,晚上,91.00416667,0
2024/1/13,18:30,94.87,395,2024/1/13 18:30,晚上,91.97583333,0
2024/1/13,18:35,94.87,395,2024/1/13 18:35,晚上,92.9475,0
2024/1/13,18:40,92.71,421,2024/1/13 18:40,晚上,93.28916667,0
2024/1/13,18:45,92.76,372,2024/1/13 18:45,晚上,93.12416667,0
2024/1/13,18:50,92.76,372,2024/1/13 18:50,晚上,92.95916667,0
2024/1/13,18:55,94.57,382,2024/1/13 18:55,晚上,93.0975,0
2024/1/13,19:00,94.57,382,2024/1/13 19:00,晚上,93.23583333,0
2024/1/13,19:05,99.45,318,2024/1/13 19:05,晚上,94.02333333,0
2024/1/13,19:10,100,266,2024/1/13 19:10,晚上,94.85666667,0
2024/1/13,19:15,99.82,317,2024/1/13 19:15,晚上,95.31166667,0
2024/1/13,19:20,99.82,317,2024/1/13 19:20,晚上,95.76666667,0
2024/1/13,19:25,100.61,263,2024/1/13 19:25,晚上,96.40083333,0
2024/1/13,19:30,103.57,243,2024/1/13 19:30,晚上,97.12583333,0
2024/1/13,19:35,103.57,243,2024/1/13 19:35,晚上,97.85083333,0
2024/1/13,19:40,101.82,260,2024/1/13 19:40,晚上,98.61,0
2024/1/13,19:45,102.16,272,2024/1/13 19:45,晚上,99.39333333,0
2024/1/13,19:50,102.16,272,2024/1/13 19:50,晚上,100.1766667,0
2024/1/13,19:55,103.54,268,2024/1/13 19:55,晚上,100.9241667,0
2024/1/13,20:00,103.54,268,2024/1/13 20:00,晚上,101.6716667,0
2024/1/13,20:05,100.15,274,2024/1/13 20:05,晚上,101.73,0
2024/1/13,20:10,100.47,297,2024/1/13 20:10,晚上,101.7691667,0
2024/1/13,20:15,102.33,314,2024/1/13 20:15,晚上,101.9783333,0
2024/1/13,20:20,102.33,314,2024/1/13 20:20,晚上,102.1875,0
2024/1/13,20:25,101.62,240,2024/1/13 20:25,晚上,102.2716667,0
2024/1/13,20:30,100.38,264,2024/1/13 20:30,晚上,102.0058333,0
2024/1/13,20:35,100.38,264,2024/1/13 20:35,晚上,101.74,0
2024/1/13,20:40,103.48,275,2024/1/13 20:40,晚上,101.8783333,0
2024/1/13,20:45,103.4,294,2024/1/13 20:45,晚上,101.9816667,0
2024/1/13,20:50,103.4,294,2024/1/13 20:50,晚上,102.085,0
2024/1/13,20:55,99.72,285,2024/1/13 20:55,晚上,101.7666667,0
2024/1/13,21:00,99.72,285,2024/1/13 21:00,晚上,101.4483333,0
2024/1/13,21:05,104,277,2024/1/13 21:05,晚上,101.7691667,0
2024/1/13,21:10,103.43,283,2024/1/13 21:10,晚上,102.0158333,0
2024/1/13,21:15,101.81,303,2024/1/13 21:15,晚上,101.9725,0
2024/1/13,21:20,101.81,303,2024/1/13 21:20,晚上,101.9291667,0
2024/1/13,21:25,103.27,285,2024/1/13 21:25,晚上,102.0666667,0
2024/1/13,21:30,101.63,275,2024/1/13 21:30,晚上,102.1708333,0
2024/1/13,21:35,101.63,275,2024/1/13 21:35,晚上,102.275,0
2024/1/13,21:40,101.81,285,2024/1/13 21:40,晚上,102.1358333,0
2024/1/13,21:45,103.44,287,2024/1/13 21:45,晚上,102.1391667,0
2024/1/13,21:50,103.44,287,2024/1/13 21:50,晚上,102.1425,0
2024/1/13,21:55,103.35,270,2024/1/13 21:55,晚上,102.445,0
2024/1/13,22:00,103.35,270,2024/1/13 22:00,晚上,102.7475,0
2024/1/13,22:05,101.16,251,2024/1/13 22:05,晚上,102.5108333,0
2024/1/13,22:10,101.75,325,2024/1/13 22:10,晚上,102.3708333,0
2024/1/13,22:15,101.72,305,2024/1/13 22:15,晚上,102.3633333,0
2024/1/13,22:20,101.72,305,2024/1/13 22:20,晚上,102.3558333,0
2024/1/13,22:25,103.82,307,2024/1/13 22:25,晚上,102.4016667,0
2024/1/13,22:30,103.41,271,2024/1/13 22:30,晚上,102.55,0
2024/1/13,22:35,103.41,271,2024/1/13 22:35,晚上,102.6983333,0
2024/1/13,22:40,105.2,267,2024/1/13 22:40,晚上,102.9808333,0
2024/1/13,22:45,103.38,269,2024/1/13 22:45,晚上,102.9758333,0
2024/1/13,22:50,103.38,269,2024/1/13 22:50,晚上,102.9708333,0
2024/1/13,22:55,103.37,243,2024/1/13 22:55,晚上,102.9725,0
2024/1/13,23:00,103.37,243,2024/1/13 23:00,晚上,102.9741667,0
2024/1/13,23:05,103.69,244,2024/1/13 23:05,晚上,103.185,0
2024/1/13,23:10,103.84,194,2024/1/13 23:10,晚上,103.3591667,0
2024/1/13,23:15,102.49,196,2024/1/13 23:15,晚上,103.4233333,0
2024/1/13,23:20,102.49,196,2024/1/13 23:20,晚上,103.4875,0
2024/1/13,23:25,106.16,163,2024/1/13 23:25,晚上,103.6825,0
2024/1/13,23:30,103.03,188,2024/1/13 23:30,晚上,103.6508333,0
2024/1/13,23:35,103.03,188,2024/1/13 23:35,晚上,103.6191667,0
2024/1/13,23:40,106.79,159,2024/1/13 23:40,晚上,103.7516667,0
2024/1/13,23:45,107.13,183,2024/1/13 23:45,晚上,104.0641667,0
2024/1/13,23:50,107.13,183,2024/1/13 23:50,晚上,104.3766667,0
2024/1/13,23:55,104,135,2024/1/13 23:55,晚上,104.4291667,0
2024/1/20,00:00,105.61,147,2024/1/20 00:00,清晨,104.6158333,0
2024/1/20,00:05,106.49,164,2024/1/20 00:05,清晨,104.8491667,0
2024/1/20,00:10,105.26,136,2024/1/20 00:10,清晨,104.9675,0
2024/1/20,00:15,106.55,132,2024/1/20 00:15,清晨,105.3058333,0
2024/1/20,00:20,106.55,132,2024/1/20 00:20,清晨,105.6441667,0
2024/1/20,00:25,106.37,120,2024/1/20 00:25,清晨,105.6616667,0
2024/1/20,00:30,105.85,114,2024/1/20 00:30,清晨,105.8966667,0
2024/1/20,00:35,105.85,114,2024/1/20 00:35,清晨,106.1316667,0
2024/1/20,00:40,103.82,113,2024/1/20 00:40,清晨,105.8841667,0
2024/1/20,00:45,105.61,94,2024/1/20 00:45,清晨,105.7575,0
2024/1/20,00:50,105.61,94,2024/1/20 00:50,清晨,105.6308333,0
2024/1/20,00:55,103.05,93,2024/1/20 00:55,清晨,105.5516667,0
2024/1/20,01:00,103.05,93,2024/1/20 01:00,清晨,105.3383333,0
2024/1/20,01:05,109.31,94,2024/1/20 01:05,清晨,105.5733333,0
2024/1/20,01:10,105.45,99,2024/1/20 01:10,清晨,105.5891667,0
2024/1/20,01:15,106.93,102,2024/1/20 01:15,清晨,105.6208333,0
2024/1/20,01:20,106.93,102,2024/1/20 01:20,清晨,105.6525,0
2024/1/20,01:25,103.7,70,2024/1/20 01:25,清晨,105.43,0
2024/1/20,01:30,108.61,56,2024/1/20 01:30,清晨,105.66,0
2024/1/20,01:35,108.61,56,2024/1/20 01:35,清晨,105.89,0
2024/1/20,01:40,108,73,2024/1/20 01:40,清晨,106.2383333,0
2024/1/20,01:45,102.69,58,2024/1/20 01:45,清晨,105.995,0
2024/1/20,01:50,102.69,58,2024/1/20 01:50,清晨,105.7516667,0
2024/1/20,01:55,107.91,56,2024/1/20 01:55,清晨,106.1566667,0
2024/1/20,02:00,107.91,56,2024/1/20 02:00,清晨,106.5616667,0
2024/1/20,02:05,104.29,68,2024/1/20 02:05,清晨,106.1433333,0
2024/1/20,02:10,106.77,47,2024/1/20 02:10,清晨,106.2533333,0
2024/1/20,02:15,110.04,46,2024/1/20 02:15,清晨,106.5125,0
2024/1/20,02:20,110.04,46,2024/1/20 02:20,清晨,106.7716667,0
2024/1/20,02:25,110.75,48,2024/1/20 02:25,清晨,107.3591667,0
2024/1/20,02:30,106.18,44,2024/1/20 02:30,清晨,107.1566667,0
2024/1/20,02:35,106.18,44,2024/1/20 02:35,清晨,106.9541667,0
2024/1/20,02:40,103.33,45,2024/1/20 02:40,清晨,106.565,0
2024/1/20,02:45,105,55,2024/1/20 02:45,清晨,106.7575,0
2024/1/20,02:50,105,55,2024/1/20 02:50,清晨,106.95,0
2024/1/20,02:55,104.55,22,2024/1/20 02:55,清晨,106.67,0
2024/1/20,03:00,104.55,22,2024/1/20 03:00,清晨,106.39,0
2024/1/20,03:05,105.09,43,2024/1/20 03:05,清晨,106.4566667,0
2024/1/20,03:10,102.98,45,2024/1/20 03:10,清晨,106.1408333,0
2024/1/20,03:15,100.75,48,2024/1/20 03:15,清晨,105.3666667,0
2024/1/20,03:20,100.75,48,2024/1/20 03:20,清晨,104.5925,0
2024/1/20,03:25,106.69,35,2024/1/20 03:25,清晨,104.2541667,0
2024/1/20,03:30,103.18,49,2024/1/20 03:30,清晨,104.0041667,0
2024/1/20,03:35,103.18,49,2024/1/20 03:35,清晨,103.7541667,0
2024/1/20,03:40,102.43,35,2024/1/20 03:40,清晨,103.6791667,0
2024/1/20,03:45,107.33,40,2024/1/20 03:45,清晨,103.8733333,0
2024/1/20,03:50,107.33,40,2024/1/20 03:50,清晨,104.0675,0
2024/1/20,03:55,103.23,43,2024/1/20 03:55,清晨,103.9575,0
2024/1/20,04:00,103.23,43,2024/1/20 04:00,清晨,103.8475,0
2024/1/20,04:05,104.8,54,2024/1/20 04:05,清晨,103.8233333,0
2024/1/20,04:10,105.36,47,2024/1/20 04:10,清晨,104.0216667,0
2024/1/20,04:15,104.43,49,2024/1/20 04:15,清晨,104.3283333,0
2024/1/20,04:20,104.43,49,2024/1/20 04:20,清晨,104.635,0
2024/1/20,04:25,106.72,29,2024/1/20 04:25,清晨,104.6375,0
2024/1/20,04:30,103.91,44,2024/1/20 04:30,清晨,104.6983333,0
2024/1/20,04:35,103.91,44,2024/1/20 04:35,清晨,104.7591667,0
2024/1/20,04:40,105.46,54,2024/1/20 04:40,清晨,105.0116667,0
2024/1/20,04:45,106,46,2024/1/20 04:45,清晨,104.9008333,0
2024/1/20,04:50,106,46,2024/1/20 04:50,清晨,104.79,0
2024/1/20,04:55,106.03,69,2024/1/20 04:55,清晨,105.0233333,0
2024/1/20,05:00,106.03,69,2024/1/20 05:00,清晨,105.2566667,0
2024/1/20,05:05,109.56,77,2024/1/20 05:05,清晨,105.6533333,0
2024/1/20,05:10,108.13,106,2024/1/20 05:10,清晨,105.8841667,0
2024/1/20,05:15,103.26,70,2024/1/20 05:15,清晨,105.7866667,0
2024/1/20,05:20,103.26,70,2024/1/20 05:20,清晨,105.6891667,0
2024/1/20,05:25,105.14,119,2024/1/20 05:25,清晨,105.5575,0
2024/1/20,05:30,103.46,126,2024/1/20 05:30,清晨,105.52,0
2024/1/20,05:35,103.46,126,2024/1/20 05:35,清晨,105.4825,0
2024/1/20,05:40,104.15,162,2024/1/20 05:40,清晨,105.3733333,0
2024/1/20,05:45,103.45,190,2024/1/20 05:45,清晨,105.1608333,0
2024/1/20,05:50,103.45,190,2024/1/20 05:50,清晨,104.9483333,0
2024/1/20,05:55,101.28,219,2024/1/20 05:55,清晨,104.5525,0
2024/1/20,06:00,101.28,219,2024/1/20 06:00,早上,104.1566667,0
2024/1/20,06:05,105.9,221,2024/1/20 06:05,早上,103.8516667,0
2024/1/20,06:10,106.52,252,2024/1/20 06:10,早上,103.7175,0
2024/1/20,06:15,103.53,263,2024/1/20 06:15,早上,103.74,0
2024/1/20,06:20,103.53,263,2024/1/20 06:20,早上,103.7625,0
2024/1/20,06:25,100,305,2024/1/20 06:25,早上,103.3341667,0
2024/1/20,06:30,101.48,301,2024/1/20 06:30,早上,103.1691667,0
2024/1/20,06:35,101.48,301,2024/1/20 06:35,早上,103.0041667,0
2024/1/20,06:40,98.64,357,2024/1/20 06:40,早上,102.545,0
2024/1/20,06:45,99.76,355,2024/1/20 06:45,早上,102.2375,0
2024/1/20,06:50,99.76,355,2024/1/20 06:50,早上,101.93,0
2024/1/20,06:55,100,432,2024/1/20 06:55,早上,101.8233333,0
2024/1/20,07:00,100,432,2024/1/20 07:00,早上,101.7166667,0
2024/1/20,07:05,98.86,472,2024/1/20 07:05,早上,101.13,0
2024/1/20,07:10,96.66,496,2024/1/20 07:10,早上,100.3083333,0
2024/1/20,07:15,96.04,552,2024/1/20 07:15,早上,99.68416667,0
2024/1/20,07:20,96.04,552,2024/1/20 07:20,早上,99.06,0
2024/1/20,07:25,94.96,552,2024/1/20 07:25,早上,98.64,0
2024/1/20,07:30,93,617,2024/1/20 07:30,早上,97.93333333,0
2024/1/20,07:35,93,617,2024/1/20 07:35,早上,97.22666667,0
2024/1/20,07:40,93,615,2024/1/20 07:40,早上,96.75666667,0
2024/1/20,07:45,90,665,2024/1/20 07:45,早上,95.94333333,0
2024/1/20,07:50,90,665,2024/1/20 07:50,早上,95.13,0
2024/1/20,07:55,83.58,696,2024/1/20 07:55,早上,93.76166667,0
2024/1/20,08:00,83.58,696,2024/1/20 08:00,早上,92.39333333,0
2024/1/20,08:05,80.54,731,2024/1/20 08:05,早上,90.86666667,0
2024/1/20,08:10,80.49,725,2024/1/20 08:10,早上,89.51916667,0
2024/1/20,08:15,80.49,695,2024/1/20 08:15,早上,88.22333333,0
2024/1/20,08:20,80.49,695,2024/1/20 08:20,早上,86.9275,0
2024/1/20,08:25,82.96,727,2024/1/20 08:25,早上,85.9275,0
2024/1/20,08:30,86,680,2024/1/20 08:30,早上,85.34416667,0
2024/1/20,08:35,86,680,2024/1/20 08:35,早上,84.76083333,0
2024/1/20,08:40,78.65,703,2024/1/20 08:40,早上,83.565,0
2024/1/20,08:45,75.78,686,2024/1/20 08:45,早上,82.38,0
2024/1/20,08:50,75.78,686,2024/1/20 08:50,早上,81.195,0
2024/1/20,08:55,73.07,727,2024/1/20 08:55,早上,80.31916667,0
2024/1/20,09:00,73.07,727,2024/1/20 09:00,早上,79.44333333,0
2024/1/20,09:05,67.64,697,2024/1/20 09:05,早上,78.36833333,0
2024/1/20,09:10,65.25,689,2024/1/20 09:10,早上,77.09833333,0
2024/1/20,09:15,65.48,675,2024/1/20 09:15,早上,75.8475,0
2024/1/20,09:20,65.48,675,2024/1/20 09:20,早上,74.59666667,0
2024/1/20,09:25,62.87,713,2024/1/20 09:25,早上,72.9225,0
2024/1/20,09:30,61.83,713,2024/1/20 09:30,早上,70.90833333,0
2024/1/20,09:35,61.83,713,2024/1/20 09:35,早上,68.89416667,0
2024/1/20,09:40,61.52,715,2024/1/20 09:40,早上,67.46666667,0
2024/1/20,09:45,59.95,683,2024/1/20 09:45,早上,66.1475,0
2024/1/20,09:50,59.95,683,2024/1/20 09:50,早上,64.82833333,0
2024/1/20,09:55,59.74,658,2024/1/20 09:55,早上,63.7175,1
2024/1/20,10:00,59.74,658,2024/1/20 10:00,早上,62.60666667,1
2024/1/20,10:05,57.34,681,2024/1/20 10:05,早上,61.74833333,1
2024/1/20,10:10,56.45,681,2024/1/20 10:10,早上,61.015,1
2024/1/20,10:15,55.77,630,2024/1/20 10:15,早上,60.20583333,1
2024/1/20,10:20,55.77,630,2024/1/20 10:20,早上,59.39666667,1
2024/1/20,10:25,52.06,619,2024/1/20 10:25,早上,58.49583333,1
2024/1/20,10:30,49.6,610,2024/1/20 10:30,早上,57.47666667,1
2024/1/20,10:35,49.6,610,2024/1/20 10:35,早上,56.4575,1
2024/1/20,10:40,45.11,605,2024/1/20 10:40,早上,55.09,1
2024/1/20,10:45,45.34,653,2024/1/20 10:45,早上,53.8725,1
2024/1/20,10:50,45.34,653,2024/1/20 10:50,早上,52.655,1
2024/1/20,10:55,43.14,605,2024/1/20 10:55,早上,51.27166667,1
2024/1/20,11:00,43.14,605,2024/1/20 11:00,早上,49.88833333,1
2024/1/20,11:05,39.62,612,2024/1/20 11:05,早上,48.41166667,1
2024/1/20,11:10,39.62,612,2024/1/20 11:10,早上,47.00916667,1
2024/1/20,11:15,39.62,612,2024/1/20 11:15,早上,45.66333333,1
2024/1/20,11:20,39.62,612,2024/1/20 11:20,早上,44.3175,1
2024/1/20,11:25,41.52,623,2024/1/20 11:25,早上,43.43916667,1
2024/1/20,11:30,41.23,629,2024/1/20 11:30,早上,42.74166667,1
2024/1/20,11:35,41.23,629,2024/1/20 11:35,早上,42.04416667,1
2024/1/20,11:40,39.62,619,2024/1/20 11:40,早上,41.58666667,1
